income_1999,income_2001,income_2003,income_2005,income_2007,income_2009,consumption_1999,consumption_2001,consumption_2003,consumption_2005,consumption_2007,consumption_2009,wealth_1999,wealth_2001,wealth_2003,wealth_2005,wealth_2007,wealth_2009,age_1999,age_2001,age_2003,age_2005,age_2007,age_2009
0.2184797,0.4891991,0.2899731,0.2631068,0.1334939,0.363776,0.2253041,0.2765164,0.3892444,0.405641,0.1651346,0.3651336,0.2253041,0.2765164,0.3892444,0.405641,0.1651346,0.3651336,38,40,42,44,46,48
-0.007219,0.0281728,0.0018199,-0.1174408,-0.656594,-0.7321507,-0.9312559,-0.1822713,-0.3375543,-0.2187351,-0.1709312,-0.3662532,-0.9312559,-0.1822713,-0.3375543,-0.2187351,-0.1709312,-0.3662532,48,50,52,54,56,58
-0.6111352,-0.3929343,-0.4095978,-0.6178889,-0.5835671,-0.4665304,-0.6424105,-0.7193127,-0.4027202,-0.5141513,-0.3786771,-0.2859867,-0.6424105,-0.7193127,-0.4027202,-0.5141513,-0.3786771,-0.2859867,44,46,48,50,52,54
0.7857486,0.7313032,0.732091,1.370153,1.479655,0.3408594,0.1812802,0.344645,0.979753,1.135314,1.443606,1.134611,0.1812802,0.344645,0.979753,1.135314,1.443606,1.134611,47,49,51,53,55,57
-0.0743345,0.0678947,-0.1052307,-0.1309906,0.0751842,0.3083175,0.2182468,0.1224027,-0.5111943,-0.0254942,0.124642,-0.0052665,0.2182468,0.1224027,-0.5111943,-0.0254942,0.124642,-0.0052665,49,51,53,55,57,59
0.0883666,0.2502681,0.1894294,0.2056896,0.2264511,0.2668296,-0.0926444,0.0954287,0.3501571,0.3236296,0.3999004,0.5886662,-0.0926444,0.0954287,0.3501571,0.3236296,0.3999004,0.5886662,28,30,32,34,36,38
-0.3805858,-0.3086484,-0.3725961,-0.1543496,-0.0048933,0.1907101,-0.5203395,-0.3496386,-0.3332221,-0.0477864,-0.1434341,0.0696777,-0.5203395,-0.3496386,-0.3332221,-0.0477864,-0.1434341,0.0696777,26,28,30,32,34,36
0.1167623,0.215129,0.1218474,0.164873,0.5205637,0.2456369,-0.1120521,0.0879639,-0.0247121,0.3141131,0.274022,0.2135569,-0.1120521,0.0879639,-0.0247121,0.3141131,0.274022,0.2135569,42,44,46,48,50,52
-0.4715908,-0.1501864,0.4972593,-0.1794603,-0.0825912,-0.0390873,-0.568334,-0.129084,0.2791878,-0.0314128,0.2989762,0.0320037,-0.568334,-0.129084,0.2791878,-0.0314128,0.2989762,0.0320037,34,36,38,40,42,44
-0.351136,0.1705715,0.2505804,0.2302013,0.1712145,0.3804916,-0.1610968,0.2965991,0.3002732,0.4601805,0.2488381,0.3254413,-0.1610968,0.2965991,0.3002732,0.4601805,0.2488381,0.3254413,44,46,48,50,52,54
0.0958956,0.0708712,0.0472229,0.1702564,0.0963781,0.2353821,0.3151319,0.1298683,-0.1964543,0.3490522,0.1983669,-0.0030607,0.3151319,0.1298683,-0.1964543,0.3490522,0.1983669,-0.0030607,42,44,46,48,50,52
-0.5886716,-0.4648857,-0.1339369,-0.2080717,-0.5027141,-0.5024526,-0.4959473,-0.3397937,-0.6961913,-0.0805688,-0.029593,-0.077177,-0.4959473,-0.3397937,-0.6961913,-0.0805688,-0.029593,-0.077177,49,51,53,55,57,59
0.607658,0.7531458,0.6264521,-0.3418354,-0.3257612,-0.4232706,0.158623,-0.2243869,-0.2844617,-0.13749,0.170851,0.0836995,0.158623,-0.2243869,-0.2844617,-0.13749,0.170851,0.0836995,50,52,54,56,58,60
-0.4360415,0.0146011,0.0249237,0.1215031,-0.2555034,0.0649854,-0.0109985,-0.1749503,-0.3530624,-0.0585011,-0.1791533,-0.0196551,-0.0109985,-0.1749503,-0.3530624,-0.0585011,-0.1791533,-0.0196551,33,35,37,39,41,43
-0.1062912,-0.3853239,-0.22514,-0.2321256,-0.2921533,-0.088581,-0.5205007,-0.3540826,-0.4358211,-0.1841788,0.267808,0.2780695,-0.5205007,-0.3540826,-0.4358211,-0.1841788,0.267808,0.2780695,33,35,37,39,41,43
0.2066216,0.3696996,0.2454324,0.2333169,0.3415208,0.4273171,-0.3353164,-0.0908115,-0.5035763,-0.0713177,-0.16255,-0.1015661,-0.3353164,-0.0908115,-0.5035763,-0.0713177,-0.16255,-0.1015661,44,46,48,50,52,54
-0.2222837,-0.1781161,-0.4201634,-0.2624637,-0.3424513,-0.1264342,-0.3399602,-0.475316,-0.7846365,-0.2526417,-0.3002186,-0.2577498,-0.3399602,-0.475316,-0.7846365,-0.2526417,-0.3002186,-0.2577498,38,40,42,44,46,48
-0.9163682,-0.4485576,-0.6703774,-0.2107446,-0.2174089,-0.3949611,-0.4162333,-0.3149893,-0.3530066,-0.3815472,-0.0943682,-0.3426869,-0.4162333,-0.3149893,-0.3530066,-0.3815472,-0.0943682,-0.3426869,38,40,42,44,46,48
0.6998334,0.7476947,0.5784079,0.7380453,0.6680399,0.7535969,-0.318026,-0.2340195,-0.309822,-0.0736131,-0.2654638,-0.2829313,-0.318026,-0.2340195,-0.309822,-0.0736131,-0.2654638,-0.2829313,49,51,53,55,57,59
-0.1534425,-1.046488,-0.6033203,-1.168627,-0.3342116,-1.194062,-0.2105445,-0.018792,-0.1489591,-0.3150672,-0.4785918,-0.1732393,-0.2105445,-0.018792,-0.1489591,-0.3150672,-0.4785918,-0.1732393,43,45,47,49,51,53
0.2776511,0.3605339,0.342107,0.4330532,0.6745102,0.55112,-0.644452,-0.0999154,0.1840754,0.2991057,0.6141959,0.7428465,-0.644452,-0.0999154,0.1840754,0.2991057,0.6141959,0.7428465,37,39,41,43,45,47
-0.3931214,-0.2293383,-0.3307081,-0.3128334,-0.1772168,-0.3829472,-0.4299819,-0.4953658,-0.2516832,-0.1235228,-0.0647239,-0.1571667,-0.4299819,-0.4953658,-0.2516832,-0.1235228,-0.0647239,-0.1571667,38,40,42,44,46,48
0.1775788,0.8158196,0.8370903,0.4991109,0.567786,0.6688202,-0.0549593,-0.1618862,-0.1424317,0.3859677,0.581326,0.5495131,-0.0549593,-0.1618862,-0.1424317,0.3859677,0.581326,0.5495131,31,33,35,37,39,41
0.1281144,-0.0665534,-0.006053,-0.0072956,-0.260455,0.3645866,-0.1166471,-0.1502288,-0.210109,-0.1264641,0.3264757,0.0128312,-0.1166471,-0.1502288,-0.210109,-0.1264641,0.3264757,0.0128312,26,28,30,32,34,36
-0.6446196,-0.4908833,-0.4287483,-0.4441024,-0.4597673,-0.7126187,-0.5755022,-0.4850051,-0.0106473,-0.3797119,-0.019795,-0.274319,-0.5755022,-0.4850051,-0.0106473,-0.3797119,-0.019795,-0.274319,38,40,42,44,46,48
0.3956781,-0.1315884,-0.1101202,-0.0535769,-0.6206694,-0.9051645,-0.4731691,-0.3016651,0.1643736,-0.1032313,0.3768985,-0.1899109,-0.4731691,-0.3016651,0.1643736,-0.1032313,0.3768985,-0.1899109,50,52,54,56,58,60
-0.1722475,-0.4192529,-0.6005205,-0.3535127,-0.5014724,-0.6651944,-0.5491828,-1.020165,-0.5742941,-0.5130981,-0.1642106,-0.5411084,-0.5491828,-1.020165,-0.5742941,-0.5130981,-0.1642106,-0.5411084,50,52,54,56,58,60
-0.4674397,-0.0550853,-0.1531661,0.1073386,0.1549441,0.0558468,-0.3441963,0.1324401,0.4107527,0.310142,0.1744189,-0.0457969,-0.3441963,0.1324401,0.4107527,0.310142,0.1744189,-0.0457969,30,32,34,36,38,40
0.5008265,0.425121,0.2033688,0.1039159,0.0419758,0.2177579,-0.0682592,0.1194353,0.0284243,0.2300181,-0.0099216,-0.0206371,-0.0682592,0.1194353,0.0284243,0.2300181,-0.0099216,-0.0206371,35,37,39,41,43,45
-0.9561197,-1.234169,-0.58574,-0.7559009,-1.075706,-0.4526491,-0.3806137,-0.6779875,-0.4759974,-0.2708175,-0.3923279,-0.4317414,-0.3806137,-0.6779875,-0.4759974,-0.2708175,-0.3923279,-0.4317414,39,41,43,45,47,49
0.2574563,-0.1414809,0.3414931,-0.0363573,0.1050746,0.0247172,-0.3072211,0.0653926,0.2839299,0.1503022,0.5451309,0.068108,-0.3072211,0.0653926,0.2839299,0.1503022,0.5451309,0.068108,39,41,43,45,47,49
-0.4409515,-0.290374,-0.2202493,-0.4328376,-0.2352294,-0.5086287,-0.3225783,-0.1658209,-0.3655661,-0.1877993,0.1709196,0.0874597,-0.3225783,-0.1658209,-0.3655661,-0.1877993,0.1709196,0.0874597,33,35,37,39,41,43
-0.2261233,-0.0044533,-0.0150648,0.1430067,0.2997124,0.1826584,-0.428004,-0.4911517,-0.1350087,0.2489368,0.0974322,0.1573935,-0.428004,-0.4911517,-0.1350087,0.2489368,0.0974322,0.1573935,26,28,30,32,34,36
0.3099189,0.0490106,-0.3029755,-0.0926986,-0.224667,-0.7966971,-0.1954329,-0.1982111,-0.0463967,0.0176788,0.270513,-0.1136794,-0.1954329,-0.1982111,-0.0463967,0.0176788,0.270513,-0.1136794,26,28,30,32,34,36
-0.3286136,0.1681277,-0.0034498,0.0755669,0.1238276,-0.0354589,-0.2831186,-0.1840013,0.1992194,0.1251313,0.0929228,0.0498463,-0.2831186,-0.1840013,0.1992194,0.1251313,0.0929228,0.0498463,29,31,33,35,37,39
-0.4783727,-0.068142,-0.0526973,-0.0029891,-0.1109404,-0.1040158,-0.2772323,-0.8097945,-0.4024068,-0.2152617,-0.1877664,-0.3096069,-0.2772323,-0.8097945,-0.4024068,-0.2152617,-0.1877664,-0.3096069,27,29,31,33,35,37
-0.3410546,-0.3709065,-0.3112275,-0.3389909,-0.2955777,-0.2748467,-0.5652782,-0.2217475,-0.0423318,-0.4311105,-0.0186454,-0.2910472,-0.5652782,-0.2217475,-0.0423318,-0.4311105,-0.0186454,-0.2910472,44,46,48,50,52,54
-0.1431775,-0.246881,-0.6065919,-0.9345611,-0.7572711,-0.6759256,-0.6383971,-0.5572711,-0.3565866,-0.057423,-0.3625921,-0.3550161,-0.6383971,-0.5572711,-0.3565866,-0.057423,-0.3625921,-0.3550161,35,37,39,41,43,45
-1.918023,-0.5866344,0.0627682,0.0435107,0.2853558,0.2554868,0.2123827,0.2223963,0.3373112,0.502664,0.3054699,0.0293952,0.2123827,0.2223963,0.3373112,0.502664,0.3054699,0.0293952,47,49,51,53,55,57
-0.3664736,0.0477424,0.0809201,0.2501925,1.057209,0.1533994,-0.4742275,0.0654826,0.2558379,0.5654159,0.3986373,0.0059416,-0.4742275,0.0654826,0.2558379,0.5654159,0.3986373,0.0059416,33,35,37,39,41,43
-0.5939798,-0.4648868,-0.1852314,-0.126528,-0.2314817,-0.2020418,-0.4868036,-0.6755463,-0.1249215,-0.1885201,0.0005086,0.1186402,-0.4868036,-0.6755463,-0.1249215,-0.1885201,0.0005086,0.1186402,27,29,31,33,35,37
0.8363695,1.146291,1.195145,0.6521724,1.38628,0.8848214,0.5826724,0.697504,0.656989,0.5031602,0.8934638,0.4738814,0.5826724,0.697504,0.656989,0.5031602,0.8934638,0.4738814,49,51,53,55,57,59
0.1377014,0.2046276,0.2504955,0.5489634,0.4973181,0.7763053,0.1312651,-0.0437038,0.2198184,0.6157138,0.4417789,0.262892,0.1312651,-0.0437038,0.2198184,0.6157138,0.4417789,0.262892,47,49,51,53,55,57
1.062315,0.8896252,1.270175,1.164915,1.376322,1.149182,0.7192149,0.64642,0.7164607,-0.1578468,0.2398264,0.3843243,0.7192149,0.64642,0.7164607,-0.1578468,0.2398264,0.3843243,39,41,43,45,47,49
0.0914305,0.2639436,-1.532169,0.0577143,-0.0471994,-0.3431186,-0.3513031,-0.2138391,0.0550665,0.2058911,0.1595454,0.2748111,-0.3513031,-0.2138391,0.0550665,0.2058911,0.1595454,0.2748111,41,43,45,47,49,51
0.272849,0.2475013,0.3799492,0.4795528,0.4337125,0.276482,-0.3669721,-0.1203072,-0.0639118,0.1775538,0.1729437,0.3253008,-0.3669721,-0.1203072,-0.0639118,0.1775538,0.1729437,0.3253008,37,39,41,43,45,47
0.1003962,0.0517608,-1.173661,-0.7497681,-0.5869464,-0.5341166,-0.634559,-0.5218076,-0.5655993,-0.1905288,-0.4808348,-0.329501,-0.634559,-0.5218076,-0.5655993,-0.1905288,-0.4808348,-0.329501,50,52,54,56,58,60
-0.4641241,-0.3050766,-0.2587213,-0.1103709,-0.0362163,-0.1763434,-0.4139491,-0.1763525,-0.3212167,-0.2836955,0.1741262,-0.1955382,-0.4139491,-0.1763525,-0.3212167,-0.2836955,0.1741262,-0.1955382,34,36,38,40,42,44
-0.5134364,-0.4599753,0.0649728,0.1081752,0.0594568,0.3643274,-0.5200161,0.3944966,0.1323563,-0.1119484,0.0834328,0.8717695,-0.5200161,0.3944966,0.1323563,-0.1119484,0.0834328,0.8717695,36,38,40,42,44,46
0.1396701,0.2597177,0.2112483,0.2796411,0.3287488,0.3052731,-0.3358146,0.0374738,0.0506394,0.0651922,0.2801486,-0.0134245,-0.3358146,0.0374738,0.0506394,0.0651922,0.2801486,-0.0134245,40,42,44,46,48,50
0.61604,0.4069831,0.689168,0.8763351,1.282392,0.3286962,0.4777232,0.3128844,-0.0086069,0.2254076,0.3121288,0.1542001,0.4777232,0.3128844,-0.0086069,0.2254076,0.3121288,0.1542001,43,45,47,49,51,53
0.4508936,0.2954285,0.2068099,0.4054011,0.4007783,0.1398925,0.1219865,0.0794924,0.0112458,0.1093541,0.9053718,-0.2380593,0.1219865,0.0794924,0.0112458,0.1093541,0.9053718,-0.2380593,37,39,41,43,45,47
1.111236,0.8714156,0.7954363,0.8146156,0.4791511,0.2713096,0.3118671,0.2560605,0.0908044,0.2946132,0.4714962,0.0663931,0.3118671,0.2560605,0.0908044,0.2946132,0.4714962,0.0663931,35,37,39,41,43,45
-0.824008,-0.2580881,-0.0652446,0.0084679,0.1274606,0.1210911,-0.1904158,-0.0231451,-0.1475589,0.4110616,0.388643,-0.0014711,-0.1904158,-0.0231451,-0.1475589,0.4110616,0.388643,-0.0014711,41,43,45,47,49,51
-0.4325795,-0.0498263,-0.3557752,-0.0883945,0.1098286,0.4977347,-0.6042599,0.1180596,-0.0459609,0.2771669,0.2183948,-0.0571236,-0.6042599,0.1180596,-0.0459609,0.2771669,0.2183948,-0.0571236,26,28,30,32,34,36
-0.3635952,-0.032839,-0.351021,-0.2087824,-0.504266,-0.9414083,0.0651837,-0.4502811,-0.4023218,-0.2106876,-0.1431197,0.104806,0.0651837,-0.4502811,-0.4023218,-0.2106876,-0.1431197,0.104806,45,47,49,51,53,55
-1.004068,-0.5684702,-0.5547773,-0.519272,-0.4761583,-0.31347,-0.5004318,-0.3510759,-0.5552853,-0.3053167,-0.1311949,-0.2802818,-0.5004318,-0.3510759,-0.5552853,-0.3053167,-0.1311949,-0.2802818,50,52,54,56,58,60
-0.551126,-0.1035056,0.261025,-0.0204339,0.3806918,-0.2609803,-0.3651851,0.1368997,-0.3865976,-0.3474562,-0.3717479,-0.1961103,-0.3651851,0.1368997,-0.3865976,-0.3474562,-0.3717479,-0.1961103,44,46,48,50,52,54
-0.5967727,-0.2307401,-0.3706021,-0.2666923,-0.2050155,-0.1145156,-0.437555,-0.3478317,-0.2688264,-0.1791889,0.1362536,-0.0782485,-0.437555,-0.3478317,-0.2688264,-0.1791889,0.1362536,-0.0782485,46,48,50,52,54,56
0.3591201,0.4873216,0.590198,0.6143239,0.2278169,0.7492011,0.1014148,-0.0145787,0.3167123,0.9832943,0.8833683,0.4663332,0.1014148,-0.0145787,0.3167123,0.9832943,0.8833683,0.4663332,27,29,31,33,35,37
-0.5522019,-0.3735177,-0.1615825,-1.338865,-0.4898257,-0.321425,0.3971393,0.0976901,-0.1874117,-0.0354361,0.1214538,-0.1050657,0.3971393,0.0976901,-0.1874117,-0.0354361,0.1214538,-0.1050657,42,44,46,48,50,52
0.4044971,0.2542353,0.4116577,0.4956869,0.6262268,0.4356102,-0.0908388,-0.4033839,-0.1258182,0.011241,0.1697683,0.1300831,-0.0908388,-0.4033839,-0.1258182,0.011241,0.1697683,0.1300831,43,45,47,49,51,53
0.5043957,0.3235414,0.5539129,0.4019555,0.4111311,0.4559459,-0.4714001,-0.2124539,-0.1812239,-0.0699521,0.1980845,-0.0531841,-0.4714001,-0.2124539,-0.1812239,-0.0699521,0.1980845,-0.0531841,43,45,47,49,51,53
-0.3067675,-0.227638,-0.1373867,-0.0187413,-0.2501363,-0.0029164,-0.2718408,-0.1440663,0.0620701,0.1395317,0.1564393,0.6511381,-0.2718408,-0.1440663,0.0620701,0.1395317,0.1564393,0.6511381,45,47,49,51,53,55
0.1570753,0.1919077,0.3022019,0.4147176,0.2104138,0.1911725,0.0732854,0.3125155,0.7805241,0.4278969,-0.1048916,-0.1597412,0.0732854,0.3125155,0.7805241,0.4278969,-0.1048916,-0.1597412,44,46,48,50,52,54
-0.5932902,-0.5431278,-0.6027458,-0.3440779,-0.3146503,-0.3623839,-0.2423904,-0.1524112,-0.1396873,0.1678927,0.0406818,0.0832776,-0.2423904,-0.1524112,-0.1396873,0.1678927,0.0406818,0.0832776,39,41,43,45,47,49
0.7234482,1.218588,0.9124798,0.8797737,0.8117349,0.5728313,0.0242717,-0.0030501,0.13041,0.1100344,0.4383363,0.481993,0.0242717,-0.0030501,0.13041,0.1100344,0.4383363,0.481993,43,45,47,49,51,53
0.5562697,0.4382021,0.5107641,0.8719138,1.026412,1.158385,0.0821872,0.421391,0.6411459,0.8827965,0.7429612,0.274358,0.0821872,0.421391,0.6411459,0.8827965,0.7429612,0.274358,50,52,54,56,58,60
-0.1697184,-0.943917,-0.5563942,-0.3939015,0.2654308,0.2245347,-0.0844555,-0.0350018,-0.1713527,0.0352894,0.0195805,-0.1182476,-0.0844555,-0.0350018,-0.1713527,0.0352894,0.0195805,-0.1182476,43,45,47,49,51,53
0.0321065,-0.0900467,-0.0442799,0.0744023,-0.0589139,-0.0023505,0.0490689,-0.7392784,-0.1535342,-0.4121423,0.1846427,-0.216961,0.0490689,-0.7392784,-0.1535342,-0.4121423,0.1846427,-0.216961,41,43,45,47,49,51
0.781703,0.3120283,-0.5604054,-0.6064772,-0.4619496,-0.8601286,0.4290133,-0.2985651,-0.320856,-0.0537878,-0.3422583,-0.2896508,0.4290133,-0.2985651,-0.320856,-0.0537878,-0.3422583,-0.2896508,45,47,49,51,53,55
0.2175554,0.4215101,0.0842184,0.3497674,0.1456185,0.1584148,-0.1922961,-0.1635666,0.0138559,0.5950496,0.2462335,0.0801931,-0.1922961,-0.1635666,0.0138559,0.5950496,0.2462335,0.0801931,39,41,43,45,47,49
0.7880601,1.047965,1.190184,0.0614348,0.3132145,0.6641467,0.0103759,0.08961,0.3989553,0.2908228,0.2225311,1.149596,0.0103759,0.08961,0.3989553,0.2908228,0.2225311,1.149596,36,38,40,42,44,46
-0.6614062,-0.5074886,0.0891611,0.0938332,0.1251339,-0.9444014,-0.2712688,-0.3124472,-0.2331151,0.3653327,-0.0508418,-0.0338835,-0.2712688,-0.3124472,-0.2331151,0.3653327,-0.0508418,-0.0338835,48,50,52,54,56,58
-0.585372,-0.5510474,-0.1176281,-0.4545594,-0.0906122,0.0445493,-0.4824577,-0.4628664,-0.3275829,-0.2577263,-0.0545421,0.1941119,-0.4824577,-0.4628664,-0.3275829,-0.2577263,-0.0545421,0.1941119,37,39,41,43,45,47
-1.187122,-0.9753991,-0.6631338,-1.02184,-0.8366312,-1.020174,-0.8710146,-0.8582449,-0.8574476,-0.7329133,-0.3739196,-0.5482293,-0.8710146,-0.8582449,-0.8574476,-0.7329133,-0.3739196,-0.5482293,33,35,37,39,41,43
-0.3264905,-0.3813973,-0.2571791,-0.2613165,-0.0128805,-0.1106493,-0.103616,0.5092523,0.8881423,1.255801,0.7364125,0.6899609,-0.103616,0.5092523,0.8881423,1.255801,0.7364125,0.6899609,38,40,42,44,46,48
-0.2731326,-0.2860749,-0.4215614,-0.3827775,-0.2288075,-0.0537018,0.1873941,0.0453396,0.4332676,0.5656093,0.2380925,1.260624,0.1873941,0.0453396,0.4332676,0.5656093,0.2380925,1.260624,41,43,45,47,49,51
0.4209563,0.7057884,0.269876,0.3694797,-0.0114483,0.2923551,0.1175965,0.0429858,0.0235403,0.4097746,0.102262,0.1140535,0.1175965,0.0429858,0.0235403,0.4097746,0.102262,0.1140535,34,36,38,40,42,44
0.4244978,0.4554531,0.0440483,0.5930681,0.5329885,0.5665998,0.0943066,0.3103663,0.3624254,0.4756418,0.4055143,0.19976,0.0943066,0.3103663,0.3624254,0.4756418,0.4055143,0.19976,27,29,31,33,35,37
-0.1673034,0.1246955,0.0126372,0.1016903,-0.6186608,0.0297022,0.0351704,-0.3331499,0.228653,0.1661902,0.0643137,-0.2595834,0.0351704,-0.3331499,0.228653,0.1661902,0.0643137,-0.2595834,33,35,37,39,41,43
-0.0708955,-0.5484193,0.2561213,0.0008456,0.0183513,-0.1892265,0.3414681,0.2000287,0.1327555,-0.5135819,0.0867455,0.2087844,0.3414681,0.2000287,0.1327555,-0.5135819,0.0867455,0.2087844,47,49,51,53,55,57
0.1306333,-0.7893229,-0.4120798,-0.2330246,1.044112,0.0222683,-0.3510111,0.0771381,-0.0535858,0.0158302,0.156213,0.3752748,-0.3510111,0.0771381,-0.0535858,0.0158302,0.156213,0.3752748,32,34,36,38,40,42
-0.0259924,0.132122,0.1113672,-0.287652,0.196929,-0.1267738,-0.39746,-0.2385025,0.101018,0.0781031,0.3960094,0.060832,-0.39746,-0.2385025,0.101018,0.0781031,0.3960094,0.060832,46,48,50,52,54,56
0.5501131,0.3430991,0.6099858,0.7160677,0.6948666,0.6587061,-0.0669194,0.7437381,0.6266974,0.5208825,0.3622226,0.2969226,-0.0669194,0.7437381,0.6266974,0.5208825,0.3622226,0.2969226,44,46,48,50,52,54
0.3370536,0.3053144,0.0211023,-0.1626345,0.0846723,-0.6989276,0.4227983,1.017349,0.5505897,0.4211666,0.3296959,0.3353387,0.4227983,1.017349,0.5505897,0.4211666,0.3296959,0.3353387,43,45,47,49,51,53
0.3627496,0.3641963,0.5943924,0.7396207,0.9943472,0.5520445,-0.4927738,-0.7427595,-0.1588237,-0.6286132,-0.4058979,-0.5112312,-0.4927738,-0.7427595,-0.1588237,-0.6286132,-0.4058979,-0.5112312,44,46,48,50,52,54
0.1754349,0.685547,0.4930259,0.4448785,0.6052513,0.6566457,-0.0292459,0.3385349,0.4037691,0.3980016,0.5368197,0.2673705,-0.0292459,0.3385349,0.4037691,0.3980016,0.5368197,0.2673705,44,46,48,50,52,54
-0.469252,-0.317016,-0.3928836,-0.377828,-0.2298025,0.1844908,-0.1763787,0.075954,-0.1569504,-0.0104966,-0.2027116,-0.2075543,-0.1763787,0.075954,-0.1569504,-0.0104966,-0.2027116,-0.2075543,37,39,41,43,45,47
0.0308258,0.457474,0.2913659,0.6718134,0.5675271,0.3870214,0.3479123,0.1352115,0.0091968,0.1458923,0.3670363,0.0833971,0.3479123,0.1352115,0.0091968,0.1458923,0.3670363,0.0833971,39,41,43,45,47,49
0.2154232,-0.1157364,0.0203568,0.2841784,0.0526073,0.1701228,-0.5085337,-0.5851014,-0.5974467,-0.4990447,0.4537681,-0.3268749,-0.5085337,-0.5851014,-0.5974467,-0.4990447,0.4537681,-0.3268749,48,50,52,54,56,58
-0.5528606,-0.3042501,-0.1571687,-0.4261113,0.106251,0.1110614,-0.2426314,-0.6873879,-0.3852164,0.123772,-0.4411696,-0.0678681,-0.2426314,-0.6873879,-0.3852164,0.123772,-0.4411696,-0.0678681,43,45,47,49,51,53
-0.3806559,-0.2779335,-0.0444941,-0.1995206,-0.3929677,-0.7422146,0.0285055,-0.2902351,-0.2958236,-0.2757326,-0.3185592,-0.2262064,0.0285055,-0.2902351,-0.2958236,-0.2757326,-0.3185592,-0.2262064,49,51,53,55,57,59
-0.1138636,0.2734379,-0.0675589,-0.0236144,0.2044693,0.2818408,-0.1715251,-0.4795002,-0.4879498,-0.2378152,0.056401,0.0688724,-0.1715251,-0.4795002,-0.4879498,-0.2378152,0.056401,0.0688724,33,35,37,39,41,43
0.0869739,0.0602386,-0.0206235,0.2394987,0.1964098,-0.5624975,-0.0577579,0.0671057,-0.4657604,0.3206883,0.144106,-0.0083817,-0.0577579,0.0671057,-0.4657604,0.3206883,0.144106,-0.0083817,50,52,54,56,58,60
0.4823824,-0.0300547,0.7165111,0.5073522,0.4848436,0.4991258,-0.086644,-0.1394223,-0.0479726,0.6153403,0.4386826,0.1341487,-0.086644,-0.1394223,-0.0479726,0.6153403,0.4386826,0.1341487,25,27,29,31,33,35
-0.3628917,-0.0354997,0.0276049,-0.0222324,0.178927,0.2140919,-0.1431841,0.1423324,-0.2948767,0.0589874,-0.0117416,0.2484827,-0.1431841,0.1423324,-0.2948767,0.0589874,-0.0117416,0.2484827,46,48,50,52,54,56
-0.1855286,0.1231566,0.0092078,0.2400866,0.238268,0.1529628,-0.5188019,-0.2467108,-0.5140324,-0.0087595,-0.0590639,0.0775423,-0.5188019,-0.2467108,-0.5140324,-0.0087595,-0.0590639,0.0775423,50,52,54,56,58,60
0.1523483,0.0603225,0.3676682,0.2652169,-0.1247721,-0.018405,-0.4557685,-0.0881442,-0.3427684,0.3820746,-0.0565088,-0.1221616,-0.4557685,-0.0881442,-0.3427684,0.3820746,-0.0565088,-0.1221616,43,45,47,49,51,53
0.2419294,0.3621754,0.4110055,0.3395896,0.2525372,0.4505665,0.0880735,0.1815222,-0.0746672,0.3281267,-0.016659,0.5744242,0.0880735,0.1815222,-0.0746672,0.3281267,-0.016659,0.5744242,50,52,54,56,58,60
-0.2996518,-0.1866927,-0.4590236,-0.5447338,-0.8521154,-0.2334764,-0.5658163,-0.4104197,-0.083222,-0.115383,0.0222446,0.0257418,-0.5658163,-0.4104197,-0.083222,-0.115383,0.0222446,0.0257418,43,45,47,49,51,53
0.1845654,-0.0660859,-0.0392021,-0.6124423,-0.1025089,-0.0913719,-0.6026117,-0.574072,-0.3392326,-0.018635,-0.214739,-0.0781958,-0.6026117,-0.574072,-0.3392326,-0.018635,-0.214739,-0.0781958,32,34,36,38,40,42
-0.0195551,-0.1756583,0.0846232,-1.016286,-1.081354,-1.102663,0.2364145,-0.7035103,-0.2455471,-0.0648935,-0.6084669,-0.5528085,0.2364145,-0.7035103,-0.2455471,-0.0648935,-0.6084669,-0.5528085,42,44,46,48,50,52
-0.0245414,-0.0489888,0.1619096,0.1284776,-0.5007739,-0.9197057,-0.4531665,-0.2351489,-0.1301265,-0.1449113,0.1288304,-0.4171285,-0.4531665,-0.2351489,-0.1301265,-0.1449113,0.1288304,-0.4171285,38,40,42,44,46,48
0.2216713,0.3042852,0.287326,0.4978572,0.3630621,0.5855095,-0.3677752,-0.0066903,-0.5016857,-0.1324714,0.5620179,0.4325359,-0.3677752,-0.0066903,-0.5016857,-0.1324714,0.5620179,0.4325359,28,30,32,34,36,38
0.1658279,0.4637434,0.005191,0.161461,0.05235,-0.4534989,-0.2966689,-0.2950524,-0.4767398,-0.3134497,-0.0049538,0.1544788,-0.2966689,-0.2950524,-0.4767398,-0.3134497,-0.0049538,0.1544788,46,48,50,52,54,56
0.4587969,0.2946488,0.4087036,0.378579,0.5658539,0.3691472,0.0399269,0.4603104,0.8322502,1.149191,1.135067,0.1403242,0.0399269,0.4603104,0.8322502,1.149191,1.135067,0.1403242,45,47,49,51,53,55
0.1576816,0.7848722,0.8156251,-0.0063821,0.3950858,0.1536536,0.013107,0.230745,0.2120062,0.2294108,0.5333016,0.1330378,0.013107,0.230745,0.2120062,0.2294108,0.5333016,0.1330378,31,33,35,37,39,41
-0.3901975,-0.24162,-0.2966642,-0.3175041,-0.2087672,-0.2947304,-0.7831138,-0.5530562,-0.4019704,0.0199417,-0.1103459,-0.2784043,-0.7831138,-0.5530562,-0.4019704,0.0199417,-0.1103459,-0.2784043,28,30,32,34,36,38
